,date,follower_count,retweet_count,tweet,tweet_id,user_id,location,alt_location,is_retweet
1238,2018-11-15,41,1,"Latest from @DennisDraughon -- ""Amazon to Raleigh: You're not 'prime' time"" https://t.co/hG8whMSPY1 #AmazonHQ2 https://t.co/kVrIhP4eoi",1063022281386061824,745242816113164288,Raleigh,,False
1239,2018-11-15,5293,1,"RT @vubblePOP: Canada misses out on Amazon and the Olympics, but is it really a bad thing? https://t.co/dzJAVlTgAm via @BNNBloomberg @TonyC",1063197181467873281,20092562,nyc,,True
1240,2018-11-15,2993,1,"Canada misses out on Amazon and the Olympics, but is it really a bad thing? https://t.co/dzJAVlTgAm via https://t.co/YSnyNWJbss",1063166425525837825,2722503240,,,False
1241,2018-11-15,1048,2,RT @dustinpwalsh: Shame on every city that doesn't release its #AmazonHQ2 incentive package. Tax payers have a right to know how their lead,1063165803095318529,156276210,,,True
1242,2018-11-15,433,2,RT @frankscarpitti: There is no shortage of talent here for IT companies; the fact we didnt get the big prize isnt a complete disappointm,1063096950759677953,461424588,,,True
1243,2018-11-15,974,2,RT @dustinpwalsh: Shame on every city that doesn't release its #AmazonHQ2 incentive package. Tax payers have a right to know how their lead,1063086659582021633,243872584,,,True
1244,2018-11-15,149,2,RT @frankscarpitti: There is no shortage of talent here for IT companies; the fact we didnt get the big prize isnt a complete disappointm,1063085019164483584,21059127,,,True
1245,2018-11-15,5657,2,There is no shortage of talent here for IT companies; the fact we didnt get the big prize isnt a complete disappo https://t.co/BLg2BKxG5G,1063073574418698240,185283040,,,False
1246,2018-11-15,1357,1,"RT @InformedOps: Toronto loses bid for #AmazonHQ2. was it a missed opportunity, or were major issues avoided? Expert &amp; director of @USPUofT",1063061365378605056,61930642,Toronto,,True
1247,2018-11-15,3816,1,"Toronto loses bid for #AmazonHQ2. was it a missed opportunity, or were major issues avoided? Expert &amp; director of https://t.co/WoSw5x6OvF",1063055705463287810,201729872,Toronto,,False
1248,2018-11-15,1999,0,On #Toronto's failed bid for #AmazonHQ2 https://t.co/9qpaHT5wQh,1062973977990230016,1611641905,Toronto,,False
1249,2018-11-15,1911,2,RT @UWanderings: Welcome to Beautiful British Columbia! @HelloBC @Canada @travelinthruCAN #naturephotography #seaplane #aviation #Calgary20,1062928787187232768,358324340,,,True
1342,2018-11-15,3895,1,"RT @bezostown: WTFPHILLY? Philadelphia officials spent an estimated $545,000 on research, marketing, and ads during its HQ2 proposal proce",1063132655355604993,75157703,Philadelphia,,True
1251,2018-11-15,3937,2,RT @UWanderings: Welcome to Beautiful British Columbia! @HelloBC @Canada @travelinthruCAN #naturephotography #seaplane #aviation #Calgary20,1062905742640861184,267253942,,,True
1252,2018-11-15,4815,2,Welcome to Beautiful British Columbia! @HelloBC @Canada @travelinthruCAN #naturephotography #seaplane #aviation https://t.co/YTXzqix7rN,1062889131540307972,724711684863057920,,,False
1250,2018-11-15,3390,0,"Seems like Toronto lucked out by not winning this #AmazonHQ2 bid. https://t.co/bxDz9ziPJB 
#toronto",1062922340864933889,248358917,Toronto,,False
1161,2018-11-15,490,0,My #Uber driver just went nuts at the fact #AmazonHQ2 didnt come to Dallas. Shouted - thank god! I dont think hes happy...,1063149884361060352,303429057,Dallas,,False
1144,2018-11-15,2198,0,The bizarre #AmazonHQ2 sweepstakes underscores for Michigan-- we have to drive our own economic growth and in parti https://t.co/QJPE9dKAY3,1063100815538380802,348014105,,,False
1150,2018-11-15,1035,0,Coulda been Boston! #AmazonHQ2 https://t.co/ex1rlX0cEJ,1062909332617084929,2953823577,Boston,,False
1141,2018-11-15,4326,0,"""Alexa"" apologizes to #Atlanta for the city not getting the new #AmazonHQ2. https://t.co/NGdAyZWDXV",1063127694244831232,14407107,Atlanta,,False
1142,2018-11-15,2198,0,#AmazonHQ2 debacle reminds us in Midwest -- we can and must grow our own new economy. We have the Innovations &amp; the https://t.co/Tx8dt9SQrx,1063153981684400128,348014105,,,False
1143,2018-11-15,2198,11,"#AmazonHQ2 underscores Midwest should not look to ""tech savior""-we must grow our own new economy. We actually have https://t.co/PG5JfCvALX",1063151950953398272,348014105,,,False
1145,2018-11-15,2198,2,Check out @MarkTCSM piece on #AmazonHQ2 decision. No #Techwhale is going to accelerate economic transformation in M https://t.co/L9hsfNafLe,1063071101775896576,348014105,,,False
1146,2018-11-15,35,0,"@TechCrunch Except, by this rationale, #Boston (which, ironically, or perhaps intentionally, is pictured in the fea https://t.co/US1F7k6F3h",1063168582702522373,1046920263827447809,Boston,,False
1147,2018-11-15,2984,0,"#AmazonHQ2 may not be coming to Boston, but the developers of #SuffolkDowns are moving forward with plans to create https://t.co/8sd6sQz3C3",1063142669252259846,171204719,Boston,,False
1149,2018-11-15,342,0,"Now that #AmazonHQ2 has gone elsewhere, why isnt #Boston donating the Suffolk Down land for an illegal alien encampment? ",1062930434080890880,1014845686641242112,Boston,,False
1148,2018-11-15,114,0,Suffolk Downs developer: Big first phase poised to start near Beachmont T stop. #AmazonHQ2 #Boston #EastBoston https://t.co/aHuCFbluMG,1063036419273355264,2238303140,Boston,,False
1151,2018-11-15,502,3,RT @CameronSperance: The general #AmazonHQ2 sentiment Im getting from Boston https://t.co/6duZOjSjlT,1062901863060774912,716388121043140608,Boston,,True
1152,2018-11-15,540,2,"RT @MuckRock: Some of the #AmazonHQ2 finalist cities, such as #Chicago, are still fighting to keep their unsuccessful bids secret, while ot",1063203305126547458,366307386,Chicago,,True
1153,2018-11-15,318,0,"@chicagotribune Pretty much. A collaboration between @UChicago, @Illinois_Alma, @argonne, and @Fermilab is laying https://t.co/UVnqHa8xl5",1063173633235976192,235711072,Chicago,,False
1154,2018-11-15,3602,2,"RT @MuckRock: Some of the #AmazonHQ2 finalist cities, such as #Chicago, are still fighting to keep their unsuccessful bids secret, while ot",1063161616315801600,3782799374,Chicago,,True
1155,2018-11-15,25,3,"RT @New_Chicagoan: #Chicago did not get #AmazonHQ2. Should it matter? 

https://t.co/inyIOM28w6",1063147175805403147,1046484499947827201,Chicago,,True
1156,2018-11-15,467,0,#TFW you hear at #Chicago recorded their #AmazonHQ2 bid with the voice of @WilliamShatner https://t.co/lMkbVPp5LY https://t.co/22pJZJpsbb,1063105619140509697,933397225463599104,Chicago,,False
1157,2018-11-15,33098,2,"Some of the #AmazonHQ2 finalist cities, such as #Chicago, are still fighting to keep their unsuccessful bids secret https://t.co/M65RxmlUNU",1063089269462437888,124531391,Chicago,,False
1158,2018-11-15,4613,0,"Shunned by #Amazon, the heartland fights to stay relevant https://t.co/ebeWFnrgQO #AmazonHQ2 #Ohio #Columbus #business",1062984164465631232,2389336800,Columbus,,False
1159,2018-11-15,461,0,"Kudos to @ColumbusGov for fostering diverse businesses, high civic engagement. ""A number of experts call Columbus a https://t.co/b9A1AZjdfn",1062970613613113344,33761202,Columbus,,False
998,2018-11-14,301,2,"Dallas Mayor @Mike_Rawlings is looking forward now that #Amazon has named NYC and Arlington, VA as the locations fo https://t.co/KkbIY43tdh",1062668892374556674,764965130396246016,Dallas,nyc,False
994,2018-11-14,71,0,"@Ocasio2018 @rontkim So. Y'all don't want those 25K jobs? That's OK, we'll take HQ2 here in Dallas...and those jobs https://t.co/9JW1xHsIMf",1062755913164042240,16503058,Dallas,,False
995,2018-11-14,274,0,Here's how some of the key #Dallas leaders reacted to what's widely seen as a disappointment for one of the country https://t.co/NZxjaOcAPg,1062724586775699458,4126771159,Dallas,,False
996,2018-11-14,3559,2,"RT @NicOseiNews: Dallas Mayor @Mike_Rawlings is looking forward now that #Amazon has named NYC and Arlington, VA as the locations for it's",1062698223268216832,144033709,Dallas,nyc,True
997,2018-11-14,11849,2,"RT @NicOseiNews: Dallas Mayor @Mike_Rawlings is looking forward now that #Amazon has named NYC and Arlington, VA as the locations for it's",1062668951254122496,29975548,Dallas,nyc,True
978,2018-11-14,2897,2,"RT @Ryan_Ori: Chicago missed out on #AmazonHQ2, which actually became two big new office campuses on the East Coast. Where does Chicago go",1062711345680920576,414127671,Chicago,,True
999,2018-11-14,330,0,Missing out on #AmazonHQ2 could prove to be a long-term win for many communities. @AndyBurner from @Xero digs into https://t.co/ber9xQCCwt,1062842124024995842,601884035,,,False
1000,2018-11-14,15346,1,RT @ChicagoBailey: @MetroDenverEDC working in partnership across the region was happy to have lead our efforts for AmazonHQ2. While we were,1062737815857811456,15520732,Chicago,Denver,True
1001,2018-11-14,83,3,"RT @mercatus: Subsidies didnt matter for #Amazon. Virginia and New York could have gotten away without offering any direct subsidies."" #A",1062735702335647744,3065080474,New York,Virginia,True
1002,2018-11-14,455,1,@MetroDenverEDC working in partnership across the region was happy to have lead our efforts for AmazonHQ2. While we https://t.co/PIXnvk1h0j,1062732077542436865,99184590,Denver,dc,False
1003,2018-11-14,245,3,"RT @mercatus: Subsidies didnt matter for #Amazon. Virginia and New York could have gotten away without offering any direct subsidies."" #A",1062722903832215552,31590687,New York,Virginia,True
992,2018-11-14,217824,2,"Dallas didn't clinch the big #AmazonHQ2, but we will be home to a sizeable distribution center. 
https://t.co/kv0P27lJgn",1062774666660478976,16713771,Dallas,,False
993,2018-11-14,11589,0,Dallas incentive package for Amazon totaled $1.2 billion (plus free dogs and cats) #AmazonHQ2 https://t.co/tMyVOrPpDz,1062771633310576640,106239126,Dallas,,False
983,2018-11-14,1394,0,"New #AmazonHQ2 will be located inside an IKEA in Columbus, Ohio. @absrdNEWS",1062769718610849793,358891440,Columbus,,False
991,2018-11-14,319,0,"RT @Dallas_Observer: Dallas didn't clinch the big #AmazonHQ2, but we will be home to a sizeable distribution center https://t.co/vH3GTZ2HHm",1062786008499011587,440957088,Dallas,,True
990,2018-11-14,68,0,"Lost in this whole #AmazonHQ2 decision was that as part of Dallas's incentives, the city offered Amazon roughly 10, https://t.co/P4LY8m51I8",1062793835028328448,54344283,Dallas,,False
989,2018-11-14,3460,0,They are taking it hard here in Dallas.  #AmazonHQ2 https://t.co/8ZhoKoliCD,1062801584491556864,8232782,Dallas,,False
988,2018-11-14,183,2,"RT @Dallas_Observer: Dallas didn't clinch the big #AmazonHQ2, but we will be home to a sizeable distribution center. 
https://t.co/kv0P27lJ",1062822804553392130,54658691,Dallas,,True
987,2018-11-14,32207,1,The #AmazonHQ2 pitch that would've forever changed southern #Dallas https://t.co/sBrh4ZSDr8,1062830725353873408,36101932,Dallas,,False
986,2018-11-14,11107,1,RT @CoyDavidsonCRE: The #AmazonHQ2 pitch that would've forever changed southern #Dallas https://t.co/sBrh4ZSDr8,1062835113115959297,120722672,Dallas,,True
985,2018-11-14,335,4,"RT @drshow: ""All of this feels very zero sum. Because New York and Washington are getting these jobs, Columbus, OH and Indianapolis, IN are",1062526301158834181,157456680,Columbus,Indianapolis,True
984,2018-11-14,747,0,"Always nice to place an op-ed placed in your hometown newspaper. Thanks @DispatchAlerts!
""I wanna go back, I've got https://t.co/NctuNQDDVx",1062754565823574016,568762452,,,False
1005,2018-11-14,29429,3,Subsidies didnt matter for #Amazon. Virginia and New York could have gotten away without offering any direct subs https://t.co/KuDfoAd8Uf,1062720783624167424,14882554,New York,Virginia,False
982,2018-11-14,13550,0,"RT @garygeorgevich: New #AmazonHQ2 will be located inside an IKEA in Columbus, Ohio. @absrdNEWS",1062847191541198848,2352650977,Columbus,,True
981,2018-11-14,253,0,"No olympics, No #AmazonHQ2 

New city slogan for #Chicago",1062669468084699141,872964979145797632,Chicago,,False
980,2018-11-14,5960,1,So glad #Chicago won by NOT getting #AmazonHQ2,1062697504146407425,18086787,Chicago,,False
1004,2018-11-14,795,3,"RT @mercatus: Subsidies didnt matter for #Amazon. Virginia and New York could have gotten away without offering any direct subsidies."" #A",1062721714642173952,9749012,New York,Virginia,True
1016,2018-11-14,6043,0,Miami wont be the site of Amazons HQ2. South Florida leaders hope to keep talking. https://t.co/Uh6lE23l76 via https://t.co/dUWrPcV4h9,1062694435304206336,1517833200,Miami,,False
1006,2018-11-14,40,10,"RT @Gadgetress: Denver didn't get #AmazonHQ2 but here are things that did happen for Colorado: 
=&gt; 2,969 articles written about Metro Denve",1062578372499263489,2778920480,Denver,,True
1007,2018-11-14,1282,10,"RT @Gadgetress: Denver didn't get #AmazonHQ2 but here are things that did happen for Colorado: 
=&gt; 2,969 articles written about Metro Denve",1062576116592824320,634981299,Denver,,True
1030,2018-11-14,215,2,"long island, arlington, nashville -- how many HQ's is this anti-social sociopath going to build? #amazon #amazonhq2 https://t.co/nkfrbb6cpF",1062769801603530754,3642229895,Nashville,Arlington,False
1029,2018-11-14,677,2,"RT @waywarddrift: long island, arlington, nashville -- how many HQ's is this anti-social sociopath going to build? #amazon #amazonhq2

some",1062769943970766849,3054324427,Nashville,Arlington,True
1028,2018-11-14,2720,0,Amazon to build supply chain hub in Nashville https://t.co/e56gaiCTEc #amazon #AmazonHQ2 https://t.co/ASACTF3NpV,1062770150481584129,760164753792757760,Nashville,,False
1027,2018-11-14,62,0,Amazon to build supply chain hub in Nashville https://t.co/ij6VuaId44 #amazon #AmazonHQ2 https://t.co/8SU19ODt0Q,1062770296875335680,960039730833342464,Nashville,,False
1026,2018-11-14,870,0,Amazon to build supply chain hub in Nashville https://t.co/wGxV1dJ8cA  #amazon #AmazonHQ2 #SupplyChain #Delivery https://t.co/dmBCLPNHbI,1062773340446826496,808590454036041728,Nashville,,False
1025,2018-11-14,1238,2,"Julie Niederhoff, an associate professor of supply chain management @WhitmanatSU, says the Nashville operations hub https://t.co/SvIH4ECbr8",1062794979335176194,439000890,Nashville,,False
1024,2018-11-14,214,0,"My country tis of thee
Sweet land of subsidy ...

#AmazonHQ2 

https://t.co/aP8t0l0eRO",1062800788437655553,852620792407900160,,,False
1023,2018-11-14,5313,2,"RT @DarylLovell: Julie Niederhoff, an associate professor of supply chain management @WhitmanatSU, says the Nashville operations hub will b",1062804221177798659,17289165,Nashville,,True
1022,2018-11-14,22453,2,"RT @DarylLovell: Julie Niederhoff, an associate professor of supply chain management @WhitmanatSU, says the Nashville operations hub will b",1062808796249100288,34619425,Nashville,,True
1021,2018-11-14,618,0,RT @SupplyChainDive: Amazon to build supply chain hub in Nashville https://t.co/e56gaiCTEc #amazon #AmazonHQ2 https://t.co/ASACTF3NpV,1062845805264957440,953684951798460417,Nashville,,True
1020,2018-11-14,245,0,Montgomery County wins.. regional employment opportunities up without having to pay #AmazonHQ2  thru the nose. https://t.co/x7S5G2ecAf,1062685270678618112,54989611,Montgomery,,False
1303,2018-11-14,979,0,.@BGOV ENERGY BRIEFING - Amazons New Offices  Denver Methane Hearing  California Fire and Rocket Site https://t.co/TU8jrT9OVK,1062700529929908224,143298690,Denver,,False
1019,2018-11-14,64,3,RT @MoCoCouncilMD: The Montgomery County Council issued a statement today on Amazons decision to locate its second headquarters in Virgini,1062752443824590849,988764726103592960,Montgomery,,True
1018,2018-11-14,2632,0,#Miami wont be the site of #AmazonHQ2. Next focus: Amazon HQ-LatAm - https://t.co/iFnWtXbzgx https://t.co/e6WqrEkDGD,1062584669517029376,125424669,Miami,,False
